results: Entity,Day,Count,Momentum,Positive,Negative
33334336,2009-11-02,8,0.0177208,0.0,0.259615
33334336,2009-11-03,19,0.0157625,0.063568,0.131304
33334336,2009-11-04,30,0.0240972,0.0868447,0.0
33334336,2009-11-05,5,0.0128005,0.152993,0.0
33334336,2009-11-06,19,0.0350386,0.0861244,0.0
33334336,2009-11-08,7,0.0371981,0.0989011,0.0
33334336,2009-11-09,9,0.0117162,0.0740741,0.0
33334336,2009-11-10,9,0.0476019,0.0,0.0
33334336,2009-11-11,24,0.0182152,0.37754,0.0
33334336,2009-11-12,24,0.0250205,0.269399,0.0384615
33334336,2009-11-13,20,0.0484679,0.101647,0.0136364
33334336,2009-11-14,2,0.047351,0.0,0.0
33334336,2009-11-15,2,0.0246401,0.818182,0.0
33334336,2009-11-16,5,0.0113036,0.0,0.0
33334336,2009-11-17,20,0.0260639,0.0767626,0.0
33334336,2009-11-18,10,0.0260458,0.0310345,0.0230769
33334336,2009-11-19,6,0.0119955,0.0,0.103448
33334336,2009-11-20,22,0.0215688,0.0518651,0.0297521
33334336,2009-11-21,1,0.0422635,0.0,0.0
33334336,2009-11-23,6,0.00795912,0.0151515,0.0
33334336,2009-11-24,19,0.0300563,0.395951,0.0
33334336,2009-11-25,11,0.0148977,0.0743802,0.0
33334336,2009-11-26,1,0.0243332,0.0,0.0
33334336,2009-11-28,3,0.0422854,0.0,0.0
33334336,2009-11-29,1,0.0192613,0.0,0.0
33334336,2009-11-30,9,0.0196554,0.100137,0.0588235
33334336,2009-12-01,1,0.0085031,0.0,0.0
33334336,2009-12-02,7,0.0129537,0.0,0.0
33334336,2009-12-03,3,0.00705973,0.0,0.0967742
33334336,2009-12-04,27,0.0216879,0.641975,0.0
33334336,2009-12-05,1,0.0221569,0.0,0.0
33334336,2009-12-07,13,0.0113118,0.025641,0.0
33334336,2009-12-08,226,0.174188,0.0554307,0.148921
33334336,2009-12-09,105,0.097909,0.236587,0.0397114
33334336,2009-12-10,16,0.0454016,0.244939,0.159581
33334336,2009-12-11,37,0.0847924,0.35604,0.0143084
33334336,2009-12-12,3,0.0416045,0.0,0.0
33334336,2009-12-14,22,0.0170351,0.185108,0.0
33334336,2009-12-15,15,0.020737,0.228772,0.0
33334336,2009-12-16,13,0.0291283,0.331292,0.120401
33334336,2009-12-17,11,0.0286392,0.026393,0.0
33334336,2009-12-18,6,0.0143791,0.0,0.0
33334336,2009-12-19,1,0.0101828,0.0,0.0
33334336,2009-12-20,1,0.0150005,0.0,0.0
33334336,2009-12-21,8,0.0242255,0.0,0.0
33334336,2009-12-22,13,0.0193512,0.0719425,0.0
33334336,2009-12-23,30,0.0244326,0.0461538,0.0
33334336,2009-12-24,6,0.0351259,0.15197,0.0365854
33334336,2009-12-26,2,0.0137211,0.0,0.0
33334336,2009-12-28,8,0.0192853,0.0588461,0.0
33334336,2009-12-29,26,0.0632688,0.0150502,0.0
33334336,2009-12-30,8,0.0240906,0.0,0.0
33334336,2009-12-31,3,0.0128574,0.0,0.230769
33334336,2010-01-01,2,0.012033,0.0,0.0
33334336,2010-01-03,6,0.0241754,0.0,0.0
33334336,2010-01-04,8,0.0128737,0.0,0.0
33334336,2010-01-05,24,0.0173414,0.0904762,0.0
33334336,2010-01-06,96,0.0445801,0.0375693,0.0170455
33334336,2010-01-07,20,0.0239671,0.0183674,0.0
33334336,2010-01-08,22,0.0202364,0.208445,0.0
33334336,2010-01-10,11,0.0461571,0.111688,0.0
33334336,2010-01-11,9,0.0217367,0.0,0.113208
33334336,2010-01-12,13,0.0151743,0.0,0.0762622
33334336,2010-01-13,5,0.00583304,0.12,0.0
33334336,2010-01-14,47,0.0431845,0.176338,0.244813
33334336,2010-01-15,13,0.0170997,0.207223,0.0
33334336,2010-01-17,1,0.0113096,0.0,0.0
33334336,2010-01-18,3,0.0124566,0.0,0.301587
33334336,2010-01-19,15,0.00959145,0.0888889,0.0
33334336,2010-01-20,9,0.0120125,0.0,0.0
33334336,2010-01-21,11,0.0096619,0.0,0.0
33334336,2010-01-22,5,0.0101755,0.116129,0.0
33334336,2010-01-24,4,0.0223257,0.0,0.0
33334336,2010-01-25,10,0.0139167,0.133986,0.0369863
33334336,2010-01-26,6,0.011448,0.0272727,0.0
33334336,2010-01-27,18,0.0164982,0.138787,0.0217391
33334336,2010-01-28,158,0.0816298,0.196971,0.0197204
33334336,2010-01-29,74,0.0685708,0.147449,0.0783343
33334336,2010-01-30,8,0.0458405,0.0459184,0.0229592
33334336,2010-02-01,9,0.00885244,0.0322581,0.100137
33334336,2010-02-02,14,0.0184226,0.0,0.0378151
33334336,2010-02-03,10,0.0106636,0.0947368,0.0
33334336,2010-02-04,8,0.0105006,0.09,0.226496
33334336,2010-02-05,4,0.00889825,0.0,0.0
33334336,2010-02-08,9,0.0109567,0.0322581,0.133333
33334336,2010-02-09,21,0.0140867,0.0873765,0.0881834
33334336,2010-02-10,25,0.0160028,0.110925,0.0205714
33334336,2010-02-11,72,0.0345977,0.166225,0.0109541
33334336,2010-02-12,50,0.0363025,0.207273,0.174545
33334336,2010-02-13,11,0.075686,0.0,0.0
33334336,2010-02-14,33,0.105702,0.00826446,0.0165289
33334336,2010-02-15,4,0.0142771,0.264706,0.264706
33334336,2010-02-16,12,0.0178852,0.0681818,0.0
33334336,2010-02-17,9,0.0118275,0.0273973,0.0
33334336,2010-02-18,26,0.0112346,0.184126,0.0
33334336,2010-02-19,7,0.00918305,0.107445,0.0
33334336,2010-02-20,1,0.00994977,0.0,0.0
33334336,2010-02-21,1,0.0108285,0.0,0.0
33334336,2010-02-22,8,0.00892037,0.0,0.0
33334336,2010-02-23,13,0.0106275,0.0945006,0.0
33334336,2010-02-24,5,0.00892483,0.0,0.0305085
33334336,2010-02-25,3,0.00535378,0.0,0.24
33334336,2010-02-26,32,0.0169934,0.333937,0.0267857
33334336,2010-02-27,4,0.0102815,0.225309,0.0
33334336,2010-02-28,6,0.0139917,0.0810811,0.147748
33334336,2010-03-01,34,0.0389057,0.0702486,0.0458824
33334336,2010-03-02,46,0.0202818,0.0658901,0.480068
33334336,2010-03-03,8,0.0218791,0.0,0.881212
33334336,2010-03-04,14,0.0166011,0.0761905,0.0
33334336,2010-03-05,18,0.011759,0.287591,0.0
33334336,2010-03-07,11,0.0173156,0.0,0.0
33334336,2010-03-08,15,0.0144622,0.0857143,0.0
33334336,2010-03-09,33,0.0230702,0.0618707,0.0273101
33334336,2010-03-10,16,0.0151302,0.0763861,0.0
33334336,2010-03-11,17,0.0107988,0.0,0.0
33334336,2010-03-12,23,0.0403109,0.0073831,0.116599
33334336,2010-03-13,13,0.0532271,0.0,0.0
33334336,2010-03-15,23,0.0218722,0.00767263,0.0
33334336,2010-03-16,23,0.0189449,0.0280155,0.0
33334336,2010-03-17,3,0.0107378,0.0,0.0
33334336,2010-03-18,26,0.0274935,0.0507766,0.0141287
33334336,2010-03-19,30,0.025532,0.106321,0.0241397
33334336,2010-03-22,13,0.0122081,0.0733213,0.0
33334336,2010-03-23,1,0.0071652,0.0,0.0
33334336,2010-03-24,20,0.0113818,0.0914132,0.167789
33334336,2010-03-25,25,0.0192055,0.0702266,0.0589714
33334336,2010-03-26,111,0.0689255,0.0433379,0.00731126
33334336,2010-03-27,24,0.0533886,0.0532524,0.0377119
33334336,2010-03-28,35,0.0488012,0.33569,0.0
33334336,2010-03-29,37,0.0277142,0.145493,0.0177983
33334336,2010-03-30,48,0.0269288,0.142768,0.00797873
33334336,2010-03-31,40,0.0268297,0.0691413,0.0584149
33334336,2010-04-01,2,0.0123002,0.290323,0.0
33334336,2010-04-02,8,0.0185309,0.178038,0.0
33334336,2010-04-04,10,0.0644842,0.0,0.0
33334336,2010-04-05,10,0.0112581,0.0169811,0.0692308
33334336,2010-04-06,6,0.0168154,0.0483871,0.0
33334336,2010-04-07,10,0.0127228,0.0333333,0.0391304
33334336,2010-04-08,54,0.0586476,0.133282,0.0690925
33334336,2010-04-09,10,0.0178111,0.0,0.06
33334336,2010-04-10,5,0.0444303,0.219152,0.0
33334336,2010-04-12,22,0.0397611,0.0301833,0.0371901
33334336,2010-04-13,5,0.00915532,0.0514286,0.0
33334336,2010-04-15,9,0.021646,0.0977937,0.0
33334336,2010-04-16,19,0.0172336,0.222713,0.0371517
33334336,2010-04-17,4,0.0175881,0.0762712,0.0
33334336,2010-04-19,14,0.00796832,0.0612245,0.0
33334336,2010-04-20,29,0.0123867,0.218658,0.0
33334336,2010-04-21,15,0.00785534,0.0707246,0.0
33334336,2010-04-22,67,0.0315925,0.0,0.0
33334336,2010-04-23,53,0.0189706,0.107784,0.0
33334336,2010-04-24,16,0.0523555,0.127433,0.0
33334336,2010-04-25,17,0.018113,0.145085,0.0
33334336,2010-04-26,8,0.00818147,0.0,0.0
33334336,2010-04-27,232,0.0561552,0.129084,0.016284
33334336,2010-04-28,157,0.0826526,0.130271,0.00382166
33334336,2010-04-29,10,0.0138071,0.0,0.0
33334336,2010-04-30,17,0.0188883,0.190433,0.0352941
33334336,2010-05-01,7,0.0433256,0.0,0.0
33334336,2010-05-02,2,0.00947154,0.219512,0.0
33334336,2010-05-03,25,0.0172898,0.0,0.0
33334336,2010-05-04,21,0.0225092,0.100525,0.0433498
33334336,2010-05-05,22,0.0238765,0.0654545,0.0411255
33334336,2010-05-06,9,0.0126592,0.0344828,0.186128
33334336,2010-05-07,31,0.0238273,0.161057,0.123954
33334336,2010-05-08,9,0.0357274,0.0645161,0.242424
33334336,2010-05-10,31,0.04014,0.0922252,0.026393
33334336,2010-05-11,35,0.0695746,0.0770807,0.0
33334336,2010-05-12,33,0.0246928,0.0524235,0.0230474
33334336,2010-05-13,9,0.0163382,0.12,0.0
33334336,2010-05-14,26,0.0231068,0.0555094,0.215739
33334336,2010-05-15,5,0.0283831,0.0679245,0.0
33334336,2010-05-17,18,0.0217674,0.0,0.0575524
33334336,2010-05-18,5,0.00882597,0.062069,0.062069
33334336,2010-05-19,6,0.011542,0.0,0.0
33334336,2010-05-20,48,0.0262473,0.0251976,0.190974
33334336,2010-05-21,30,0.0153817,0.0111111,0.0774194
33334336,2010-05-22,1,0.00926569,0.0,0.0
33334336,2010-05-23,10,0.0177755,0.0,0.0
33334336,2010-05-24,13,0.0187111,0.197802,0.0
33334336,2010-05-25,14,0.0103292,0.0478818,0.0257143
33334336,2010-05-26,9,0.0143572,0.0,0.0
33334336,2010-05-27,2,0.00578192,0.0,0.0
33334336,2010-05-28,13,0.0150681,0.082541,0.0
33334336,2010-05-30,3,0.0251146,0.391304,0.391304
33334336,2010-05-31,4,0.023272,0.195652,0.0918368
33334336,2010-06-01,19,0.0179515,0.142063,0.034949
33334336,2010-06-02,17,0.0125126,0.0926955,0.0
33334336,2010-06-03,26,0.0218597,0.0969461,0.0
33334336,2010-06-04,6,0.0159933,0.115385,0.0
33334336,2010-06-05,1,0.0159542,0.0,0.0
33334336,2010-06-06,8,0.0252765,0.0661765,0.0
33334336,2010-06-07,9,0.0127535,0.154401,0.0465116
33334336,2010-06-08,10,0.0112073,0.274557,0.0
33334336,2010-06-09,31,0.0224589,0.0895866,0.051658
33334336,2010-06-10,14,0.0154042,0.159788,0.012605
33334336,2010-06-11,4,0.0112322,0.0478723,0.0
33334336,2010-06-12,4,0.0651365,0.0849056,0.0
33334336,2010-06-13,2,0.01102,0.0,0.0
33334336,2010-06-14,29,0.0286837,0.124005,0.0
33334336,2010-06-15,7,0.00985641,0.111801,0.0
33334336,2010-06-16,55,0.0456856,0.0296249,0.0
33334336,2010-06-17,8,0.0147982,0.146739,0.0
33334336,2010-06-18,6,0.0145873,0.0,0.0
33334336,2010-06-19,4,0.0101073,0.0,0.0
33334336,2010-06-20,1,0.00888816,0.0,0.0
33334336,2010-06-21,10,0.0254267,0.0,0.0290398
33334336,2010-06-22,6,0.0130546,0.0603949,0.0
33334336,2010-06-23,6,0.0170044,0.0,0.0
33334336,2010-06-24,168,0.357093,0.165509,0.0288343
33334336,2010-06-25,7,0.0471423,0.126257,0.0756303
33334336,2010-06-26,1,0.0311308,0.0,0.0
33334336,2010-06-27,1,0.00814512,0.0,0.0
33334336,2010-06-28,26,0.0682166,0.114296,0.0
33334336,2010-06-29,15,0.0382332,0.0563233,0.0101695
33334336,2010-06-30,14,0.0227451,0.0646259,0.0428572
33334336,2010-07-01,34,0.0187447,0.0787476,0.0502501
33334336,2010-07-02,14,0.0178953,0.223602,0.0378151
33334336,2010-07-03,9,0.0382396,0.347826,0.0588235
33334336,2010-07-04,2,0.013269,0.0,0.0
33334336,2010-07-05,9,0.0306087,0.015873,0.0
33334336,2010-07-06,31,0.0215372,0.0556398,0.0
33334336,2010-07-07,30,0.0270719,0.0454545,0.0153846
33334336,2010-07-08,10,0.0125392,0.0243243,0.036
33334336,2010-07-09,4,0.0153993,0.0,0.0
33334336,2010-07-11,12,0.128718,0.0319149,0.182121
33334336,2010-07-12,14,0.0126593,0.0720858,0.0
33334336,2010-07-13,60,0.0328355,0.155452,0.018123
33334336,2010-07-14,51,0.028185,0.0410683,0.0626339
33334336,2010-07-15,15,0.0118406,0.0923077,0.0
33334336,2010-07-16,45,0.0241824,0.0,0.0
33334336,2010-07-17,2,0.0203477,0.0,0.0
33334336,2010-07-18,9,0.0188639,0.0,0.0
33334336,2010-07-19,108,0.0289735,0.025641,0.00170068
33334336,2010-07-20,182,0.0493231,0.134768,0.0382919
33334336,2010-07-21,63,0.0291992,0.0,0.0
33334336,2010-07-22,426,0.0878465,0.245266,0.0129404
33334336,2010-07-23,143,0.0573543,0.119322,0.0
33334336,2010-07-24,12,0.069819,0.0,0.0
33334336,2010-07-25,12,0.0251981,0.0882353,0.0
33334336,2010-07-26,72,0.026256,0.0755977,0.00462963
33334336,2010-07-27,77,0.0253614,0.0,0.018954
33334336,2010-07-28,106,0.0349156,0.004175,0.0
33334336,2010-07-29,68,0.0231078,0.0,0.012605
33334336,2010-07-30,127,0.0443623,0.00886699,0.0
33334336,2010-07-31,9,0.0217679,0.0487805,0.0
33334336,2010-08-01,3,0.0193492,0.0,0.0
33334336,2010-08-02,118,0.0398085,0.00837282,0.00492072
33334336,2010-08-03,144,0.0560104,0.0455284,0.0393658
33334336,2010-08-04,105,0.0388149,0.0111047,0.0287712
33334336,2010-08-05,128,0.03379,0.0369982,0.0699163
33334336,2010-08-06,77,0.0357011,0.0613797,0.0
33334336,2010-08-07,9,0.0355483,0.0,0.0
33334336,2010-08-08,5,0.0205809,0.440494,0.0
33334336,2010-08-09,95,0.0472389,0.127278,0.0
33334336,2010-08-10,98,0.0394114,0.00921057,0.0257307
33334336,2010-08-11,81,0.0421703,0.0141598,0.0323669
33334336,2010-08-12,56,0.0304324,0.0487013,0.0
33334336,2010-08-13,31,0.0190463,0.0890937,0.0293907
33334336,2010-08-14,3,0.0230262,0.0,0.0
33334336,2010-08-15,4,0.0175428,0.0,0.0
33334336,2010-08-16,62,0.0358973,0.0,0.0
33334336,2010-08-17,85,0.0454465,0.143567,0.00877005
33334336,2010-08-18,56,0.0268716,0.0177019,0.0351774
33334336,2010-08-19,52,0.0192575,0.0148352,0.0860651
33334336,2010-08-20,35,0.0315193,0.0,0.0317404
33334336,2010-08-21,11,0.0353923,0.0,0.0
33334336,2010-08-23,86,0.0414818,0.0816085,0.0809367
33334336,2010-08-24,59,0.0301469,0.0554077,0.0
33334336,2010-08-25,79,0.032617,0.143622,0.00330215
33334336,2010-08-26,17,0.0198885,0.0196139,0.0
33334336,2010-08-27,92,0.0247468,0.0,0.0
33334336,2010-08-28,10,0.0245225,0.0,0.0
33334336,2010-08-29,6,0.0449452,0.14918,0.0
33334336,2010-08-30,711,0.188813,0.065375,0.0176313
33334336,2010-08-31,450,0.157587,0.092816,0.0127403
33334336,2010-09-01,118,0.109657,0.0823901,0.0369911
33334336,2010-09-02,108,0.045111,0.0692039,0.00574713
33334336,2010-09-03,97,0.0333505,0.0812476,0.00319943
33334336,2010-09-04,16,0.0216258,0.14226,0.0296053
33334336,2010-09-05,15,0.0455578,0.147704,0.0371134
33334336,2010-09-06,34,0.0313982,0.0,0.0
33334336,2010-09-07,66,0.0217773,0.00581573,0.0
33334336,2010-09-08,124,0.0327271,0.0182829,0.0114601
33334336,2010-09-09,217,0.0925782,0.0862055,0.0213877
33334336,2010-09-10,57,0.0208463,0.131031,0.0
33334336,2010-09-11,2,0.0183672,0.18,0.0
33334336,2010-09-12,2,0.0136521,0.0,0.0
33334336,2010-09-13,44,0.0153345,0.0478783,0.00889328
33334336,2010-09-14,30,0.0353192,0.04269,0.0
33334336,2010-09-15,33,0.0142416,0.0869054,0.0
33334336,2010-09-16,58,0.0195405,0.0828359,0.0
33334336,2010-09-17,29,0.0186463,0.0694573,0.0623974
33334336,2010-09-18,17,0.0232145,0.0730223,0.0
33334336,2010-09-19,8,0.00929146,0.0,0.0
33334336,2010-09-20,38,0.0123344,0.076594,0.0
33334336,2010-09-21,30,0.0147297,0.0146667,0.0181818
33334336,2010-09-22,19,0.0159936,0.0479129,0.0
33334336,2010-09-23,38,0.0415303,0.0342649,0.0210526
33334336,2010-09-24,16,0.018238,0.0,0.0
33334336,2010-09-25,11,0.0176594,0.0,0.0
33334336,2010-09-26,11,0.0136996,0.0,0.0
33334336,2010-09-27,26,0.0124176,0.0854468,0.0
33334336,2010-09-28,25,0.018503,0.0963841,0.124207
33334336,2010-09-29,28,0.0312005,0.102857,0.102857
33334336,2010-09-30,24,0.0216302,0.243097,0.0
33334336,2010-10-01,55,0.0170372,0.0152623,0.0
33334336,2010-10-02,30,0.0342903,0.0,0.0238095
33334336,2010-10-03,11,0.0,0.0495868,0.0
33334336,2010-10-04,35,0.0106382,0.128812,0.018449
33334336,2010-10-05,63,0.0297217,0.03256,0.021978
33334336,2010-10-06,59,0.0153957,0.197681,0.038947
33334336,2010-10-07,59,0.0235773,0.0396938,0.00240224
33334336,2010-10-08,50,0.0202279,0.0859632,0.0283765
33334336,2010-10-09,11,0.0225774,0.0,0.0
33334336,2010-10-10,17,0.0356771,0.0302521,0.0
33334336,2010-10-11,176,0.260173,0.632231,0.0
33334336,2010-10-12,88,0.0641599,0.0489097,0.0
33334336,2010-10-13,119,0.04688,0.229367,0.0
33334336,2010-10-14,53,0.0240735,0.188565,0.0109556
33334336,2010-10-15,11,0.0144422,0.298229,0.0
33334336,2010-10-16,8,0.036491,0.0,0.0
33334336,2010-10-17,4,0.0116394,0.0,0.0
33334336,2010-10-18,83,0.026994,0.0676034,0.00471451
33334336,2010-10-19,23,0.0177804,0.154048,0.0
33334336,2010-10-20,61,0.0180836,0.185899,0.241431
33334336,2010-10-21,97,0.0287513,0.0932615,0.00681998
33334336,2010-10-22,38,0.0212791,0.0718843,0.0358852
33334336,2010-10-23,5,0.0140442,0.220952,0.154286
33334336,2010-10-24,14,0.0327112,0.0537044,0.0207373
33334336,2010-10-25,34,0.0181518,0.0825822,0.0
33334336,2010-10-26,40,0.0251572,0.0535653,0.0
33334336,2010-10-27,50,0.0217911,0.0557838,0.0114757
33334336,2010-10-28,474,0.0879694,0.155003,0.15926
33334336,2010-10-29,65,0.0346039,0.200877,0.122455
33334336,2010-10-30,21,0.0982322,0.0,0.0138249
33334336,2010-10-31,17,0.0899152,0.107958,0.0
33334336,2010-11-01,29,0.0294792,0.188625,0.0
33334336,2010-11-02,148,0.0548776,0.0530688,0.0
33334336,2010-11-03,27,0.00657324,0.0209803,0.00343643
33334336,2010-11-04,47,0.0142945,0.0237599,0.119427
33334336,2010-11-05,15,0.0148616,0.0789305,0.0
33334336,2010-11-06,10,0.0215688,0.249971,0.12
33334336,2010-11-07,6,0.0100602,0.419797,0.300412
33334336,2010-11-08,72,0.0160504,0.207526,0.0
33334336,2010-11-09,43,0.0122078,0.107249,0.0604542
33334336,2010-11-10,28,0.00690886,0.283184,0.0817635
33334336,2010-11-11,20,0.00748168,0.0983377,0.0
33334336,2010-11-12,48,0.0117564,0.0335007,0.0
33334336,2010-11-13,3,0.0,0.0,0.0
33334336,2010-11-14,13,0.00737852,0.081448,0.0
33334336,2010-11-15,30,0.00746136,0.160436,0.103883
33334336,2010-11-16,51,0.00992066,0.0168067,0.0221453
33334336,2010-11-17,54,0.0236953,0.0333333,0.029214
33334336,2010-11-18,28,0.00907422,0.0513883,0.0
33334336,2010-11-19,49,0.0320681,0.0748299,0.0
33334336,2010-11-20,1,0.00562367,0.0,0.
